Submission ID,Common Name,Scientific Name,Taxonomic Order,Count,State/Province,County,Location ID,Location,Latitude,Longitude,Date,Time,Protocol,Duration (Min),All Obs Reported,Distance Traveled (km),Area Covered (ha),Number of Observers,Breeding Code,Observation Details,Checklist Comments,ML Catalog Numbers
S342994543,Mallard (Domestic type),Anas platyrhynchos (Domestic type),548,2,US-WA,King,L163354,Green Lake,47.6783945,-122.3382464,2026-05-20,09:01 AM,eBird - Traveling Count,222,1,4.611,,1,,,,658004463
S348567406,Mallard (Domestic type),Anas platyrhynchos (Domestic type),548,1,US-WA,King,L163354,Green Lake,47.6783945,-122.3382464,2026-05-28,06:44 PM,eBird - Traveling Count,29,1,1.323,,1
S297296203,Mallard (Domestic type),Anas platyrhynchos (Domestic type),548,2,US-WA,King,L269461,Magnuson Park,47.6815336,-122.2505453,2026-01-31,11:00 AM,eBird - Traveling Count,99,1,1.046,,1
S301500561,Mallard (Domestic type),Anas platyrhynchos (Domestic type),548,1,US-WA,King,L269461,Magnuson Park,47.6815336,-122.2505453,2026-02-16,10:02 AM,eBird - Traveling Count,133,1,2.13,,1
S326594442,Mallard (Domestic type),Anas platyrhynchos (Domestic type),548,1,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-04-24,06:55 AM,eBird - Traveling Count,222,1,2.992,,1
S336459661,Mallard (Domestic type),Anas platyrhynchos (Domestic type),548,1,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-05-10,06:04 AM,eBird - Traveling Count,165,1,2.998,,1
S285380811,Mottled Duck,Anas fulvigula,575,8,US-TX,Cameron,L283726,South Padre Is.--WBC/Conv. Center/Laguna Madre Trail (LTC 035),26.1400912,-97.1748233,2025-11-20,12:53 PM,eBird - Traveling Count,120,1,1.609,,9
S285380905,Mottled Duck,Anas fulvigula,575,2,US-TX,Hidalgo,L259855,Estero Llano Grande SP WBC (LTC 054),26.1268335,-97.9578167,2025-11-20,07:13 AM,eBird - Traveling Count,60,1,.805,,9
S285225465,Mottled Duck,Anas fulvigula,575,4,US-TX,Hidalgo,L21636963,Peculiar Nest Airbnb (restricted access),26.180693,-98.272806,2025-11-18,07:00 AM,eBird - Stationary Count,40,1,,,10
S216534367,White-cheeked Pintail,Anas bahamensis,585,X,AG-,,L3680262,Antigua and Barbuda,17.2705798,-61.7982655,2025-02-28,,Historical,,1
S312570475,Northern Pintail,Anas acuta,594,X,US-WA,Adams,L1071738,Columbia NWR--Royal Lake,46.8716342,-119.3433344,2026-03-22,11:00 AM,eBird - Stationary Count,20,1,,,20
S285814615,Northern Pintail,Anas acuta,594,X,US-CA,Alameda,L2377313,McLaughlin Eastshore SP--Albany access,37.890326,-122.314765,2025-11-23,08:40 AM,eBird - Traveling Count,86,1,2.87,,1
S285380811,Northern Pintail,Anas acuta,594,6,US-TX,Cameron,L283726,South Padre Is.--WBC/Conv. Center/Laguna Madre Trail (LTC 035),26.1400912,-97.1748233,2025-11-20,12:53 PM,eBird - Traveling Count,120,1,1.609,,9,,,,645920415
S323134294,Northern Pintail,Anas acuta,594,2,US-WA,Clallam,L6125771,Jamestown S'Klallam Tribe Center,48.0252673,-122.9962617,2026-04-17,01:14 PM,eBird - Traveling Count,73,1,1.266,,1
S324402551,Northern Pintail,Anas acuta,594,2,US-WA,Clallam,L265438,Three Crabs,48.151945,-123.1222855,2026-04-19,02:15 PM,eBird - Traveling Count,74,1,.389,,1
S164380841,Northern Pintail,Anas acuta,594,X,US-WA,Skagit,L1369427,Fir Island -- Browns Slough Road,48.35381,-122.42297,2024-03-10,09:00 AM,eBird - Traveling Count,180,0,1.609,,6
S170170746,Northern Pintail,Anas acuta,594,X,US-WA,Skagit,L1369427,Fir Island -- Browns Slough Road,48.35381,-122.42297,2024-04-14,,Historical,,0
S295226157,Northern Pintail,Anas acuta,594,10,US-WA,Skagit,L476174,Skagit Wildlife Area--Wiley Slough,48.3246351,-122.3741287,2026-01-19,11:25 AM,eBird - Traveling Count,72,1,.891,,1
S304355760,Northern Pintail,Anas acuta,594,100,US-WA,Snohomish,L343338,Everett Sewage Lagoons,47.9988889,-122.17,2026-02-27,08:39 AM,eBird - Traveling Count,230,1,4.811,,1,,,,651822551
S282214936,Northern Pintail,Anas acuta,594,X,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2025-10-31,09:53 AM,eBird - Traveling Count,193,1,3.491,,1
S291455322,Northern Pintail,Anas acuta,594,X,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2025-12-31,08:11 AM,eBird - Traveling Count,256,1,3.231,,1,,,,648016560 648016561 648016610
S311556119,Green-winged Teal,Anas crecca,612,2,US-WA,Adams,L455722,Para/McCain's Ponds,46.8574296,-119.1854596,2026-03-21,10:39 AM,eBird - Traveling Count,30,1,.301,,1
S285814615,Green-winged Teal,Anas crecca,612,X,US-CA,Alameda,L2377313,McLaughlin Eastshore SP--Albany access,37.890326,-122.314765,2025-11-23,08:40 AM,eBird - Traveling Count,86,1,2.87,,1
S324366340,Green-winged Teal,Anas crecca,612,30,US-WA,Clallam,L828590,Dungeness Landing Park/Oyster House,48.1514639,-123.143456,2026-04-19,12:52 PM,eBird - Stationary Count,65,1,,,1
S322716667,Green-winged Teal,Anas crecca,612,6,US-WA,Clallam,L29690471,Dungeness NWR,48.1463111,-123.1865094,2026-04-16,04:51 PM,eBird - Traveling Count,23,1,1.089,,1
S324301943,Green-winged Teal,Anas crecca,612,3,US-WA,Clallam,L17270540,Dungeness River Dike Trail,48.1411863,-123.129295,2026-04-19,08:22 AM,eBird - Traveling Count,194,1,1.115,,1
S323667024,Green-winged Teal,Anas crecca,612,4,US-WA,Clallam,L190512,Ediz Hook,48.14035,-123.44711,2026-04-18,08:22 AM,eBird - Traveling Count,154,1,4.076,,1
S323134294,Green-winged Teal,Anas crecca,612,2,US-WA,Clallam,L6125771,Jamestown S'Klallam Tribe Center,48.0252673,-122.9962617,2026-04-17,01:14 PM,eBird - Traveling Count,73,1,1.266,,1
S323179015,Green-winged Teal,Anas crecca,612,1,US-WA,Clallam,L284497,John Wayne Marina,48.0623184,-123.0416377,2026-04-17,02:38 PM,eBird - Traveling Count,99,1,.876,,1
S324402551,Green-winged Teal,Anas crecca,612,10,US-WA,Clallam,L265438,Three Crabs,48.151945,-123.1222855,2026-04-19,02:15 PM,eBird - Traveling Count,74,1,.389,,1
S290526069,Green-winged Teal,Anas crecca,612,X,US-VA,Fairfax,L5640834,Huntley Meadows Park--Cedar Trail Loop,38.7555851,-77.1024156,2025-12-27,08:42 AM,eBird - Traveling Count,80,1,1.967,,1
S331419171,Green-winged Teal,Anas crecca,612,4,US-WA,Grays Harbor,L268372,Bottle Beach State Park,46.893277,-124.0468136,2026-05-02,03:04 PM,eBird - Traveling Count,112,1,1.449,,1
S330084156,Green-winged Teal,Anas crecca,612,X,US-WA,Grays Harbor,L276426,Grays Harbor NWR (Bowerman Basin),46.9731644,-123.9436064,2026-04-30,02:47 PM,eBird - Traveling Count,104,1,1.512,,1
S330412083,Green-winged Teal,Anas crecca,612,3,US-WA,Grays Harbor,L264861,Hoquiam STP,46.9732093,-123.9165354,2026-05-01,07:22 AM,eBird - Traveling Count,35,1,.098,,1
S330597903,Green-winged Teal,Anas crecca,612,X,US-WA,Grays Harbor,L109535,Ocean Shores--Oyhut Wildlife Area,46.9444663,-124.1522412,2026-05-01,12:06 PM,eBird - Traveling Count,63,1,.63,,1
S285226087,Green-winged Teal,Anas crecca,612,1,US-TX,Hidalgo,L129085,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,2025-11-19,07:24 AM,eBird - Traveling Count,200,1,2.414,,9
S309580927,Green-winged Teal,Anas crecca,612,5,US-WA,King,L280267,Foster Island & Marsh Island,47.646592,-122.2909732,2026-03-15,10:53 AM,eBird - Traveling Count,96,1,1.041,,1
S278673753,Green-winged Teal,Anas crecca,612,X,US-WA,King,L232479,Juanita Bay Park,47.6981686,-122.2101878,2025-10-11,08:44 AM,eBird - Traveling Count,160,1,1.308,,1
S291712899,Green-winged Teal,Anas crecca,612,X,US-WA,King,L232479,Juanita Bay Park,47.6981686,-122.2101878,2026-01-01,10:37 AM,eBird - Traveling Count,158,1,1.357,,1
S296271926,Green-winged Teal,Anas crecca,612,7,US-WA,King,L232479,Juanita Bay Park,47.6981686,-122.2101878,2026-01-25,08:10 AM,eBird - Traveling Count,222,1,1.699,,1,,,,649619878
S306300352,Green-winged Teal,Anas crecca,612,10,US-WA,King,L232479,Juanita Bay Park,47.6981686,-122.2101878,2026-03-05,02:46 PM,eBird - Traveling Count,61,1,1.635,,1
S303069344,Green-winged Teal,Anas crecca,612,2,US-WA,King,L351484,Marymoor Park,47.6612642,-122.1184109,2026-02-22,06:42 AM,eBird - Traveling Count,176,1,4.108,,1
S286517370,Green-winged Teal,Anas crecca,612,X,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2025-11-28,09:23 AM,eBird - Traveling Count,132,1,2.605,,1
S295024890,Green-winged Teal,Anas crecca,612,6,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-01-18,08:05 AM,eBird - Traveling Count,287,1,2.302,,1
S298942557,Green-winged Teal,Anas crecca,612,2,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-02-08,07:30 AM,eBird - Traveling Count,133,1,3.101,,1
S305068426,Green-winged Teal,Anas crecca,612,2,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-03-01,06:45 AM,eBird - Traveling Count,215,1,3.562,,1,,,,651953484
S307285086,Green-winged Teal,Anas crecca,612,1,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-03-08,07:52 AM,eBird - Traveling Count,130,1,3.898,,1
S326594442,Green-winged Teal,Anas crecca,612,6,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-04-24,06:55 AM,eBird - Traveling Count,222,1,2.992,,1,,,,655747473
S167616265,Green-winged Teal,Anas crecca,612,X,US-WA,King,L165740,Washington Park Arboretum,47.6370819,-122.29574,2024-04-07,08:30 AM,eBird - Traveling Count,180,1,3.219,,15
S170170746,Green-winged Teal,Anas crecca,612,X,US-WA,Skagit,L1369427,Fir Island -- Browns Slough Road,48.35381,-122.42297,2024-04-14,,Historical,,0
S295226157,Green-winged Teal,Anas crecca,612,5,US-WA,Skagit,L476174,Skagit Wildlife Area--Wiley Slough,48.3246351,-122.3741287,2026-01-19,11:25 AM,eBird - Traveling Count,72,1,.891,,1
S319751834,Green-winged Teal,Anas crecca,612,15,US-WA,Skagit,L476174,Skagit Wildlife Area--Wiley Slough,48.3246351,-122.3741287,2026-04-10,09:30 AM,eBird - Traveling Count,229,1,2.012,,3
S327106784,Green-winged Teal,Anas crecca,612,20,US-WA,Snohomish,L9377619,"12th St NE, Everett",48.0077981,-122.1706841,2026-04-25,07:24 AM,eBird - Traveling Count,22,1,.324,,1
S293525790,Green-winged Teal,Anas crecca,612,X,US-WA,Snohomish,L374380,Edmonds Marsh,47.8085287,-122.3864508,2026-01-10,11:07 AM,eBird - Traveling Count,48,1,.092,,1
S304355760,Green-winged Teal,Anas crecca,612,20,US-WA,Snohomish,L343338,Everett Sewage Lagoons,47.9988889,-122.17,2026-02-27,08:39 AM,eBird - Traveling Count,230,1,4.811,,1
S327075826,Green-winged Teal,Anas crecca,612,10,US-WA,Snohomish,L343338,Everett Sewage Lagoons,47.9988889,-122.17,2026-04-25,06:23 AM,eBird - Traveling Count,47,1,.919,,1
S327403524,Green-winged Teal,Anas crecca,612,8,US-WA,Snohomish,L2410089,"Home Acres Rd, Everett",47.9581889,-122.1737838,2026-04-25,03:16 PM,eBird - Stationary Count,20,1,,,1
S304371242,Green-winged Teal,Anas crecca,612,4,US-WA,Snohomish,L1052763,Lowell Riverfront Trail,47.9560191,-122.1890402,2026-02-27,01:10 PM,eBird - Traveling Count,26,1,.58,,1
S282214936,Green-winged Teal,Anas crecca,612,X,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2025-10-31,09:53 AM,eBird - Traveling Count,193,1,3.491,,1
S291455322,Green-winged Teal,Anas crecca,612,X,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2025-12-31,08:11 AM,eBird - Traveling Count,256,1,3.231,,1,,,,648016569
S332089254,Green-winged Teal,Anas crecca,612,2,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2026-05-03,10:49 AM,eBird - Traveling Count,191,1,4.362,,1
S159175946,Chestnut Teal,Anas castanea,642,X,AU-NSW,Sydney,L915566,Royal Botanic Gardens (Sydney),-33.8638957,151.2167577,2023-08-19,,Historical,,1
S260172580,Red-crested Pochard,Netta rufina,660,X,CH-GE,,L926699,Jetée et Port des Pâquis,46.2102417,6.1546,2025-07-04,,Historical,,0
S285225977,Canvasback,Aythya valisineria,666,1,US-TX,Hidalgo,L249889,Edinburg Scenic Wetlands WBC (LTC 061),26.2905822,-98.1351909,2025-11-19,12:54 PM,eBird - Traveling Count,90,1,1.609,,9
S285380811,Redhead,Aythya americana,667,1,US-TX,Cameron,L283726,South Padre Is.--WBC/Conv. Center/Laguna Madre Trail (LTC 035),26.1400912,-97.1748233,2025-11-20,12:53 PM,eBird - Traveling Count,120,1,1.609,,9
S297296203,Redhead,Aythya americana,667,1,US-WA,King,L269461,Magnuson Park,47.6815336,-122.2505453,2026-01-31,11:00 AM,eBird - Traveling Count,99,1,1.046,,1
S376877165,Redhead,Aythya americana,667,2,US-WA,Snohomish,L343249,Stanwood Water Treatment Plant,48.2377017,-122.3611822,2026-07-26,07:23 PM,eBird - Traveling Count,88,1,.235,,1,,Two females. Brown with light ring around the eye and dark bill
S323750410,Ring-necked Duck,Aythya collaris,673,1,US-WA,Clallam,L793855,Elwha River Mouth,48.1447892,-123.5671808,2026-04-18,11:32 AM,eBird - Traveling Count,130,1,.681,,1
S285225977,Ring-necked Duck,Aythya collaris,673,7,US-TX,Hidalgo,L249889,Edinburg Scenic Wetlands WBC (LTC 061),26.2905822,-98.1351909,2025-11-19,12:54 PM,eBird - Traveling Count,90,1,1.609,,9
S285225465,Ring-necked Duck,Aythya collaris,673,2,US-TX,Hidalgo,L21636963,Peculiar Nest Airbnb (restricted access),26.180693,-98.272806,2025-11-18,07:00 AM,eBird - Stationary Count,40,1,,,10
S285226087,Ring-necked Duck,Aythya collaris,673,20,US-TX,Hidalgo,L129085,Santa Ana NWR (LTC 059),26.0813003,-98.1351399,2025-11-19,07:24 AM,eBird - Traveling Count,200,1,2.414,,9
S309580927,Ring-necked Duck,Aythya collaris,673,10,US-WA,King,L280267,Foster Island & Marsh Island,47.646592,-122.2909732,2026-03-15,10:53 AM,eBird - Traveling Count,96,1,1.041,,1
S278673753,Ring-necked Duck,Aythya collaris,673,X,US-WA,King,L232479,Juanita Bay Park,47.6981686,-122.2101878,2025-10-11,08:44 AM,eBird - Traveling Count,160,1,1.308,,1
S291712899,Ring-necked Duck,Aythya collaris,673,X,US-WA,King,L232479,Juanita Bay Park,47.6981686,-122.2101878,2026-01-01,10:37 AM,eBird - Traveling Count,158,1,1.357,,1
S297296203,Ring-necked Duck,Aythya collaris,673,3,US-WA,King,L269461,Magnuson Park,47.6815336,-122.2505453,2026-01-31,11:00 AM,eBird - Traveling Count,99,1,1.046,,1
S301500561,Ring-necked Duck,Aythya collaris,673,3,US-WA,King,L269461,Magnuson Park,47.6815336,-122.2505453,2026-02-16,10:02 AM,eBird - Traveling Count,133,1,2.13,,1
S162051939,Ring-necked Duck,Aythya collaris,673,X,US-WA,King,L472642,Meadowbrook Pond,47.7058052,-122.2889256,2024-02-18,08:20 AM,eBird - Stationary Count,30,0,,,1
S203904796,Ring-necked Duck,Aythya collaris,673,X,US-WA,King,L472642,Meadowbrook Pond,47.7058052,-122.2889256,2024-11-28,01:20 PM,eBird - Traveling Count,31,1,.283,,1
S160044564,Ring-necked Duck,Aythya collaris,673,1,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2024-01-28,09:15 AM,eBird - Traveling Count,130,0,7.001,,1
S295024890,Ring-necked Duck,Aythya collaris,673,2,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-01-18,08:05 AM,eBird - Traveling Count,287,1,2.302,,1
S298942557,Ring-necked Duck,Aythya collaris,673,6,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-02-08,07:30 AM,eBird - Traveling Count,133,1,3.101,,1,,,,650546208 650546209
S305068426,Ring-necked Duck,Aythya collaris,673,3,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-03-01,06:45 AM,eBird - Traveling Count,215,1,3.562,,1
S307285086,Ring-necked Duck,Aythya collaris,673,7,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-03-08,07:52 AM,eBird - Traveling Count,130,1,3.898,,1,,,,652394606
S317515997,Ring-necked Duck,Aythya collaris,673,8,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-04-05,10:27 AM,eBird - Traveling Count,191,1,2.366,,1
S320771289,Ring-necked Duck,Aythya collaris,673,2,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-04-12,07:20 AM,eBird - Traveling Count,190,1,3.623,,1
S326594442,Ring-necked Duck,Aythya collaris,673,2,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-04-24,06:55 AM,eBird - Traveling Count,222,1,2.992,,1
S342868105,Ring-necked Duck,Aythya collaris,673,1,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-05-20,06:19 AM,eBird - Traveling Count,134,1,3.112,,1
S170170610,Ring-necked Duck,Aythya collaris,673,X,US-WA,San Juan,L9267425,"Cascade Lake--south end campsites, Orcas Island",48.6458967,-122.8474903,2024-04-13,,Historical,,1
S319751834,Ring-necked Duck,Aythya collaris,673,5,US-WA,Skagit,L476174,Skagit Wildlife Area--Wiley Slough,48.3246351,-122.3741287,2026-04-10,09:30 AM,eBird - Traveling Count,229,1,2.012,,3
S304355760,Ring-necked Duck,Aythya collaris,673,100,US-WA,Snohomish,L343338,Everett Sewage Lagoons,47.9988889,-122.17,2026-02-27,08:39 AM,eBird - Traveling Count,230,1,4.811,,1
S304371242,Ring-necked Duck,Aythya collaris,673,3,US-WA,Snohomish,L1052763,Lowell Riverfront Trail,47.9560191,-122.1890402,2026-02-27,01:10 PM,eBird - Traveling Count,26,1,.58,,1
S291455322,Ring-necked Duck,Aythya collaris,673,X,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2025-12-31,08:11 AM,eBird - Traveling Count,256,1,3.231,,1
S332089254,Ring-necked Duck,Aythya collaris,673,1,US-WA,Thurston,L282253,Billy Frank Jr. Nisqually NWR,47.0812514,-122.7180576,2026-05-03,10:49 AM,eBird - Traveling Count,191,1,4.362,,1
S159174918,Ring-necked Duck,Aythya collaris,673,X,US-AZ,,L108915,Arizona,34.16973,-111.93299,2024-01-12,,Historical,,1,,,,,,,613666213
S159176051,New Zealand Scaup,Aythya novaeseelandiae,693,X,NZ-AUK,Auckland City,L15034121,Arch Hill Scenic Reserve,-36.8682519,174.7413516,2023-08-15,,Historical,,1
S297296203,Greater Scaup,Aythya marila,694,10,US-WA,King,L269461,Magnuson Park,47.6815336,-122.2505453,2026-01-31,11:00 AM,eBird - Traveling Count,99,1,1.046,,1
S301500561,Greater Scaup,Aythya marila,694,15,US-WA,King,L269461,Magnuson Park,47.6815336,-122.2505453,2026-02-16,10:02 AM,eBird - Traveling Count,133,1,2.13,,1
S323750410,Lesser Scaup,Aythya affinis,700,1,US-WA,Clallam,L793855,Elwha River Mouth,48.1447892,-123.5671808,2026-04-18,11:32 AM,eBird - Traveling Count,130,1,.681,,1
S311113230,Lesser Scaup,Aythya affinis,700,20,US-WA,Grant,L1678863,Potholes Reservoir--south half,46.991357,-119.3181243,2026-03-20,10:58 AM,eBird - Traveling Count,156,1,20.014,,1
S330540594,Lesser Scaup,Aythya affinis,700,10,US-WA,Grays Harbor,L43806903,Ocean Shores STP,46.931967,-124.1580575,2026-05-01,10:45 AM,eBird - Traveling Count,31,1,.413,,1
S285225846,Lesser Scaup,Aythya affinis,700,7,US-TX,Hidalgo,L246727,Anzalduas Park (LTC 068),26.1384105,-98.3327866,2025-11-18,11:32 AM,eBird - Traveling Count,65,1,1.609,,9
S307461833,Lesser Scaup,Aythya affinis,700,5,US-WA,King,L128530,Discovery Park,47.663868,-122.4215317,2026-03-08,03:06 PM,eBird - Traveling Count,152,1,4.489,,1
S292860922,Lesser Scaup,Aythya affinis,700,X,US-WA,King,L2692026,Fremont Canal Park,47.6514476,-122.3570377,2026-01-06,03:34 PM,eBird - Stationary Count,15,1,,,1
S296590988,Lesser Scaup,Aythya affinis,700,30,US-WA,King,L2692026,Fremont Canal Park,47.6514476,-122.3570377,2026-01-27,11:39 AM,eBird - Stationary Count,180,1,,,1
S297959820,Lesser Scaup,Aythya affinis,700,60,US-WA,King,L2692026,Fremont Canal Park,47.6514476,-122.3570377,2026-02-03,04:21 PM,eBird - Traveling Count,10,1,.434,,1
S298134651,Lesser Scaup,Aythya affinis,700,60,US-WA,King,L2692026,Fremont Canal Park,47.6514476,-122.3570377,2026-02-04,08:30 AM,eBird - Stationary Count,240,1,,,1
S303320950,Lesser Scaup,Aythya affinis,700,35,US-WA,King,L2692026,Fremont Canal Park,47.6514476,-122.3570377,2026-02-23,11:02 AM,eBird - Stationary Count,30,1,,,1
S297296203,Lesser Scaup,Aythya affinis,700,30,US-WA,King,L269461,Magnuson Park,47.6815336,-122.2505453,2026-01-31,11:00 AM,eBird - Traveling Count,99,1,1.046,,1
S162051939,Lesser Scaup,Aythya affinis,700,X,US-WA,King,L472642,Meadowbrook Pond,47.7058052,-122.2889256,2024-02-18,08:20 AM,eBird - Stationary Count,30,0,,,1
S295024890,Lesser Scaup,Aythya affinis,700,3,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-01-18,08:05 AM,eBird - Traveling Count,287,1,2.302,,1,,,,649185846
S305068426,Lesser Scaup,Aythya affinis,700,2,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-03-01,06:45 AM,eBird - Traveling Count,215,1,3.562,,1
S317515997,Lesser Scaup,Aythya affinis,700,2,US-WA,King,L162766,Union Bay Natural Area/Montlake Fill,47.65424,-122.29137,2026-04-05,10:27 AM,eBird - Traveling Count,191,1,2.366,,1
S310774319,Lesser Scaup,Aythya affinis,700,2,US-WA,Kittitas,L461167,Wanapum SP,46.9005541,-119.9892426,2026-03-19,02:47 PM,eBird - Traveling Count,26,1,1.33,,1
S327106784,Lesser Scaup,Aythya affinis,700,20,US-WA,Snohomish,L9377619,"12th St NE, Everett",48.0077981,-122.1706841,2026-04-25,07:24 AM,eBird - Traveling Count,22,1,.324,,1
S304355760,Lesser Scaup,Aythya affinis,700,500,US-WA,Snohomish,L343338,Everett Sewage Lagoons,47.9988889,-122.17,2026-02-27,08:39 AM,eBird - Traveling Count,230,1,4.811,,1
S327075826,Lesser Scaup,Aythya affinis,700,100,US-WA,Snohomish,L343338,Everett Sewage Lagoons,47.9988889,-122.17,2026-04-25,06:23 AM,eBird - Traveling Count,47,1,.919,,1
S330412083,Greater/Lesser Scaup,Aythya marila/affinis,708,20,US-WA,Grays Harbor,L264861,Hoquiam STP,46.9732093,-123.9165354,2026-05-01,07:22 AM,eBird - Traveling Count,35,1,.098,,1
S309580927,Greater/Lesser Scaup,Aythya marila/affinis,708,20,US-WA,King,L280267,Foster Island & Marsh Island,47.646592,-122.2909732,2026-03-15,10:53 AM,eBird - Traveling Count,96,1,1.041,,1
S164380841,Greater/Lesser Scaup,Aythya marila/affinis,708,X,US-WA,Skagit,L1369427,Fir Island -- Browns Slough Road,48.35381,-122.42297,2024-03-10,09:00 AM,eBird - Traveling Count,180,0,1.609,,6
S323667024,Harlequin Duck,Histrionicus histrionicus,727,3,US-WA,Clallam,L190512,Ediz Hook,48.14035,-123.44711,2026-04-18,08:22 AM,eBird - Traveling Count,154,1,4.076,,1
S323750410,Harlequin Duck,Histrionicus histrionicus,727,2,US-WA,Clallam,L793855,Elwha River Mouth,48.1447892,-123.5671808,2026-04-18,11:32 AM,eBird - Traveling Count,130,1,.681,,1
S323075329,Harlequin Duck,Histrionicus histrionicus,727,6,US-WA,Clallam,L894831,Freshwater Bay,48.1461024,-123.6414242,2026-04-17,09:39 AM,eBird - Traveling Count,130,1,5.296,,1
S323789056,Harlequin Duck,Histrionicus histrionicus,727,6,US-WA,Clallam,L894831,Freshwater Bay,48.1461024,-123.6414242,2026-04-18,02:00 PM,eBird - Traveling Count,75,1,.617,,1
S323830718,Harlequin Duck,Histrionicus histrionicus,727,8,US-WA,Clallam,L234894,Salt Creek County Park,48.1631912,-123.6972883,2026-04-18,03:36 PM,eBird - Traveling Count,91,1,1.638,,1
S354810704,Harlequin Duck,Histrionicus histrionicus,727,X,US-WA,Island,L7706326,Smith Island,48.318233,-122.8410187,2026-05-30,04:00 PM,eBird - Traveling Count,60,1,8.047,,40,,,Puget Sound Express Puffin Tour
S174147151,Harlequin Duck,Histrionicus histrionicus,727,X,US-WA,Jefferson,L249781,Fort Flagler SP,48.0960511,-122.7139785,2024-05-11,12:00 AM,Historical,,1,,,1
S230488049,Harlequin Duck,Histrionicus histrionicus,727,X,US-WA,Jefferson,L292851,Fort Worden SP,48.1408906,-122.7680969,2025-04-27,,Historical,,1
S302817888,Harlequin Duck,Histrionicus histrionicus,727,1,US-WA,King,L298030,Carkeek Park,47.7126411,-122.377647,2026-02-21,10:55 AM,eBird - Traveling Count,122,1,.648,,1
S322716667,Surf Scoter,Melanitta perspicillata,728,7,US-WA,Clallam,L29690471,Dungeness NWR,48.1463111,-123.1865094,2026-04-16,04:51 PM,eBird - Traveling Count,23,1,1.089,,1
S323667024,Surf Scoter,Melanitta perspicillata,728,3,US-WA,Clallam,L190512,Ediz Hook,48.14035,-123.44711,2026-04-18,08:22 AM,eBird - Traveling Count,154,1,4.076,,1
S323750410,Surf Scoter,Melanitta perspicillata,728,4,US-WA,Clallam,L793855,Elwha River Mouth,48.1447892,-123.5671808,2026-04-18,11:32 AM,eBird - Traveling Count,130,1,.681,,1
S323075329,Surf Scoter,Melanitta perspicillata,728,4,US-WA,Clallam,L894831,Freshwater Bay,48.1461024,-123.6414242,2026-04-17,09:39 AM,eBird - Traveling Count,130,1,5.296,,1
S323789056,Surf Scoter,Melanitta perspicillata,728,20,US-WA,Clallam,L894831,Freshwater Bay,48.1461024,-123.6414242,2026-04-18,02:00 PM,eBird - Traveling Count,75,1,.617,,1
S323179015,Surf Scoter,Melanitta perspicillata,728,2,US-WA,Clallam,L284497,John Wayne Marina,48.0623184,-123.0416377,2026-04-17,02:38 PM,eBird - Traveling Count,99,1,.876,,1
S323830718,Surf Scoter,Melanitta perspicillata,728,3,US-WA,Clallam,L234894,Salt Creek County Park,48.1631912,-123.6972883,2026-04-18,03:36 PM,eBird - Traveling Count,91,1,1.638,,1
S324402551,Surf Scoter,Melanitta perspicillata,728,10,US-WA,Clallam,L265438,Three Crabs,48.151945,-123.1222855,2026-04-19,02:15 PM,eBird - Traveling Count,74,1,.389,,1
